date,open,high,low,close,volume,marketCap,price_change,price_range,price_momentum,typical_price,volume_change,mkcap_change,vwap,daily_return,cumulative_return,TR,ATR-MA14,ATR-EMA14,ma_20,ma_50,ma_100,ma_200,ema_20,ema_50,ema_100,ema_200,wma_20,wma_50,wma_100,wma_200,std_20,std_50,gain,loss,avg_gain,avg_loss,rs,rsi,bollinger_upper,bollinger_lower
2024-02-13 00:00:00+00:00,49941.3611618475,50358.3920857078,48406.495563553,49742.4409898499,35593051468.37,976299863551.89,-198.9201719975972,1951.8965221547987,-215.78322917300102,49612.17245023955,1081065663.7700043,-4191135863.540039,43983.21694976936,-0.004319273403853963,0.12622702682616627,1951.8965221547987,1372.7398593920075,1547.2545493774642,44242.17232340238,43650.491699599486,43650.491699599486,43650.491699599486,45236.425351722995,44127.68108530486,43973.9170464798,44011.83567421366,45589.15205245862,,,,2820.461609032962,2481.044567199938,0.0,198.9201719975972,569.6110099397728,83.33122012512104,6.835505457432488,87.23758147534139,49883.095541468305,38601.24910533646
2024-02-14 00:00:00+00:00,49733.4447985071,52021.3707787094,49296.8309233025,51826.6959960877,39105608049.68,1017254026224.34,2093.2511975805974,2724.5398554069034,2084.2550062377995,50719.585624151674,3512556581.3099976,40954162672.44995,44210.51631541354,0.041900939414354355,0.17341699724401782,2724.5398554069034,1466.0314561994649,1704.2259235147228,44836.81673559827,43832.18512841033,43832.18512841033,43832.18512841033,45864.070174995824,44429.6032386689,44129.41761973936,44089.595478411415,46311.48764033343,,,,3103.7839774624954,2738.840109157091,2093.2511975805974,0.0,719.1289526241011,57.35657837931389,12.537863536215765,92.61331008896009,51044.384690523264,38629.24878067328
2024-02-15 00:00:00+00:00,51836.7835750689,52820.0669345775,51371.6274837126,51938.5563164417,38564360532.5,1019499948270.3,101.7727413728062,1448.4394508649057,111.86032035400422,51991.75857745018,-541247517.1800003,2245922045.960083,44461.09979599199,0.0021583533004390087,0.17594964569281069,1448.4394508649057,1472.0644034784007,1670.1210604947473,45342.90090922019,44008.41058901971,44008.41058901971,44008.41058901971,46442.592664657335,44724.07198681685,44284.05402957505,44167.694591227635,46987.843790889936,,,,3396.8115447952464,2960.253334342553,101.7727413728062,0.0,690.2546340438015,57.35657837931389,12.034445804611444,92.32802057724456,52136.523998810684,38549.27781962969
2024-02-16 00:00:00+00:00,51937.726913942,52537.9702279417,51641.3672186264,52160.2028290199,28180567297.56,1023893671410.46,222.47591507789912,896.6030093153022,221.64651257819787,52069.3167973825,-10383793234.939999,4393723140.159912,44636.02338265617,0.004267475422839784,0.18096798190430197,896.6030093153022,1476.2395586825867,1566.985320337488,45844.908233086935,44181.85297710482,44181.85297710482,44181.85297710482,46987.1269660252,45015.684961020896,44440.01737213831,44247.2220363798,47637.110640394676,,,,3629.389510108192,3160.136697537704,222.47591507789912,0.0,698.4157525420227,57.35657837931389,12.17673320614104,92.4108655434114,53103.68725330332,38586.12921287055
2024-02-17 00:00:00+00:00,52161.6754757898,52191.9140895083,50669.6686753007,51662.9953696527,20009091006.1,1014181383158.99,-498.68010613710067,1522.2454142075949,-497.2074593672005,51671.563402562875,-8171476291.460003,-9712288251.46997,44749.03109970149,-0.009532314531004338,0.16971062364974476,1522.2454142075949,1551.4617132335504,1561.019999520169,46326.278282961066,44337.710110282904,44337.710110282904,44337.710110282904,47432.44776637068,45276.36380057508,44583.04663941582,44321.010825765596,48191.214177210466,,,,3734.489463063874,3307.5633625075466,0.0,498.68010613710067,698.4157525420227,79.21129669397851,8.817123083343173,89.81371638604887,53795.25720908881,38857.29935683332
2024-02-18 00:00:00+00:00,51661.9701145538,52356.9631646469,51233.7088307033,52122.5454555893,17595377310.88,1023243073518.32,460.5753410355028,1123.2543339436015,459.5500859366002,51843.79689137332,-2413713695.2199974,9061690359.329956,44847.84739191633,0.008895149858200835,0.1801153749378388,1123.2543339436015,1580.0648717989575,1502.65124410996,46767.993288936355,44496.584301003444,44496.584301003444,44496.584301003444,47879.12373677245,45544.841512536426,44732.34364567668,44398.6380360126,48743.239622222674,,,,3876.0169834581634,3456.7135632383856,460.5753410355028,0.0,731.3139911874158,49.82859129533556,14.676593742193026,93.62106324597458,54520.027255852685,39015.959322020026
2024-02-19 00:00:00+00:00,52134.8122142975,52483.3255526759,51711.8192277814,51779.1440620507,21362184346.21,1016544621994.0,-355.66815224679885,771.5063248945007,-343.40139353860286,52027.27526420138,3766807035.329998,-6698451524.319946,44967.23107810471,-0.006588346569359249,0.17234036585591905,771.5063248945007,1547.3559425281576,1405.1652548812322,47209.32008152644,44642.23549622439,44642.23549622439,44642.23549622439,48250.55424394181,45789.323965458556,44871.88424798112,44472.07590691846,49220.49207680499,45727.47165647044,,,3920.9674388916546,3572.9158581370075,0.0,355.66815224679885,725.5252006744444,75.23345931296406,9.643650674845727,90.60472735766017,55051.25495930975,39367.385203743135
2024-02-20 00:00:00+00:00,51777.7285112097,52945.0525658512,50792.3112523534,52284.8735570538,33353758255.74,1026519013526.24,507.1450458440959,2152.741313497798,505.72949500309915,51949.991471617024,11991573909.530003,9974391532.23999,45143.93643777096,0.009767050115719211,0.18379067296191431,2152.741313497798,1642.8998367538718,1504.842062696774,47694.43343990231,44804.58636308391,44792.09114447594,44792.09114447594,48634.77513090486,46044.05140042308,45018.67611548751,44549.8151870193,49703.87812209331,46027.18295297356,,,3918.6046896817597,3731.7915761963823,507.1450458440959,0.0,731.2297904019013,75.23345931296406,9.71947584332198,90.67118565668507,55531.64281926583,39857.224060538785
2024-02-21 00:00:00+00:00,52273.5357770647,52368.8167437199,50671.7586626541,51839.180531431,28624907019.65,1017814980562.83,-434.35524563370564,1697.0580810657993,-445.69302562280063,51788.32292871742,-4728851236.09,-8704032963.410034,45285.17252859893,-0.008524320617060654,0.17369966172210094,1697.0580810657993,1652.2618524493005,1530.4708651459773,48132.60373647701,44942.210572629694,44927.61209422508,44927.61209422508,48939.95659762164,46271.31136634496,45153.735608872536,44622.346185471164,50098.615940334144,46303.049390947956,,,3864.554487584359,3862.171635720274,0.0,434.35524563370564,643.5009937212797,106.25883400108589,6.05597642559021,85.82761704853127,55861.71271164573,40403.49476130829
2024-02-22 00:00:00+00:00,51854.6452196827,52009.6124946062,50926.2933856684,51304.9743566764,25413900610.68,1007369631450.12,-549.6708630063004,1083.3191089377942,-534.2061747545958,51523.88136415842,-3211006408.970001,-10445349112.70996,45400.72869675254,-0.010305065961270343,0.16160460928933396,1083.3191089377942,1639.8119837724714,1470.8506309848863,48538.55948269904,45111.34654694391,45047.93968408265,45047.93968408265,49165.19638419828,46468.70991498541,45275.54231674984,44688.83999811997,50400.74647559123,46552.569539341945,,,3742.0688138571695,3952.7090922518046,0.0,549.6708630063004,574.2552061114792,145.5210385015359,3.9462005770761333,79.78246162044779,56022.697110413385,41054.4218549847
2024-02-23 00:00:00+00:00,51283.9045735482,51497.932192527,50561.7758617907,50731.9491908572,21427078269.5,996165857694.38,-551.9553826909978,936.1563307362958,-573.0251658191992,51018.890454680775,-3986822341.1800003,-11203773755.73999,45487.11689924818,-0.011168998191783186,0.14863064950861427,936.1563307362958,1500.1324320027566,1399.5580576184075,48925.544460780824,45242.387096744525,45153.19911939329,45153.19911939329,49314.41093721342,46635.89576894117,45383.58997762325,44748.9704378487,50609.640733511056,46772.985329299336,,,3532.650407280034,4029.0693455789933,0.0,551.9553826909978,442.12548756431454,184.94642297946433,2.390559819658725,70.50634546537349,55990.84527534089,41860.243646220755
2024-02-24 00:00:00+00:00,50736.3700672672,51684.1945188496,50585.4458895025,51571.1031123439,15174077878.77,1012689168467.94,834.733045076704,1098.748629347101,839.1539214867007,51144.2783969908,-6253000390.73,16523310773.559937,45548.055788326885,0.01654093593624295,0.1676300754965414,1098.748629347101,1489.9824237301068,1359.4501338489,49374.92047039155,45390.55532638686,45269.888282901484,45269.888282901484,49529.334001511554,46829.43331181971,45506.11499019197,44816.85235500786,50861.59870032658,47021.17027108753,,,3243.231717840657,4123.664416250432,834.733045076704,0.0,457.6243520539148,184.94642297946433,2.474361735045438,71.21773504718495,55861.383906072864,42888.45703471024
2024-02-25 00:00:00+00:00,51565.2153639478,51950.0272382597,51306.1701727499,51733.2366017007,15413239244.6,1015926591604.23,168.02123775290238,643.857065509801,162.13348935679824,51638.66234416452,239161365.82999992,3237423136.290039,45613.97651276855,0.003143882515051155,0.17130096727494282,643.857065509801,1470.362889509564,1264.03772473702,49828.64899806008,45545.43617655173,45385.305217165755,45385.305217165755,49739.22948724386,47021.73932318759,45629.424329033725,44885.672098756055,51086.20023664174,47269.902870119455,,,2867.133884428034,4214.387871019265,168.02123775290238,0.0,432.1295390281292,184.94642297946433,2.336512012866078,70.02858086097535,55562.91676691615,44094.38122920402
2024-02-26 00:00:00+00:00,51730.5397930603,54938.1743804336,50931.0316078668,54522.4015367874,34074411896.32,1070743961954.77,2791.8617437271023,4007.1427725668036,2789.164935086701,53030.53682953703,18661172651.72,54817370350.54004,45787.28875257379,0.05391437146221412,0.23445092271865486,4007.1427725668036,1575.5363008892143,1629.7850644476578,50400.535481722756,45757.02226270809,45545.60515259772,45545.60515259772,50194.76968243848,47315.882939407194,45805.5228876031,44981.55995386085,51533.2242879491,47621.940727383604,,,2577.2045219716238,4394.040896546196,2791.8617437271023,0.0,512.8454476762579,184.94642297946433,2.772940613905261,73.49547468851016,55554.944525666004,45246.12643777951
2024-02-27 00:00:00+00:00,54519.3620670787,57537.8396586629,54484.2001385158,57085.3723068546,49756832031.01,1121125657664.09,2566.0102397759038,3053.6395201471023,2562.9707700672006,55906.693542778004,15682420134.690002,50381695709.32007,46121.20203795434,0.04700766469976392,0.29247957778212763,3053.6395201471023,1654.232229317236,1819.6323252075838,51038.89287452873,45959.31966255538,45744.56665525732,45744.56665525732,50851.01755143049,47699.00016950317,46028.88624243977,45101.99589767174,52169.87541415214,48066.189748722674,,,2572.5290903712034,4674.911204248711,2566.0102397759038,0.0,696.1318933745367,170.73783926535023,4.077197511517358,80.30409497106322,56183.951055271136,45893.83469378632
2024-02-28 00:00:00+00:00,57071.0980532704,63913.1318135774,56738.424203497,62504.7892535158,83239156760.06,1227615937615.29,5433.691200245405,7174.707610080397,5419.4169466612,60056.86083096515,33482324729.049995,106490279951.19995,46850.23243794482,0.094935300019239,0.4151815142676132,7174.707610080397,1972.101354651057,2533.6423631906255,51899.05400576097,46286.62084012864,46028.63822471932,46028.63822471932,51960.900570676706,48279.619349268374,46355.14174760959,45275.15802061546,53261.865545484245,48715.031693466226,,,3320.530525035963,5227.9637752502995,5433.691200245405,0.0,934.7347507077372,170.73783926535023,5.474678341542264,84.55521730579437,58540.115055832895,45257.99295568904
2024-02-29 00:00:00+00:00,62499.1817682341,63585.6434285071,60498.7304458524,61198.382897303,65496611843.55,1202008882583.53,-1300.7988709310957,3086.9129826546996,-1306.4063562127994,61945.48463497415,-17742544916.509995,-25607055031.76001,47447.03524001388,-0.020900900104055875,0.38560294680879936,3086.9129826546996,2089.135178350328,2607.411779119169,52601.61313499557,46578.03291583547,46281.467302595716,46281.467302595716,52840.66079226016,48786.23752762268,46649.06731493025,45433.59806913972,54147.515916107295,49299.80667610051,,,3724.161184939332,5637.423903864165,0.0,1300.7988709310957,927.4652691811082,263.6520443318571,3.5177624794508087,77.86514885303217,60049.93550487423,45153.29076511691
2024-03-01 00:00:00+00:00,61168.0624293716,63155.102346449,60802.5263580781,62440.632541801,40186368422.95,1226468270480.94,1272.5701124293992,2352.575988370896,1242.2496444979988,61891.58091892492,-25310243420.600006,24459387897.409912,47789.12890977597,0.020298733163956584,0.4137289312972632,2352.575988370896,2193.13324828287,2573.433673686066,53335.08089373063,46899.47385903111,46546.371650779416,46546.371650779416,53754.94381602595,49321.703998766934,46961.771576848485,45602.82229274829,55084.5653834221,49921.86940653054,,,4143.687744100527,6067.072134451456,1272.5701124293992,0.0,1002.4719975633582,263.6520443318571,3.802253838402077,79.17644436028512,61622.45638193168,45047.705405529574
2024-03-02 00:00:00+00:00,62431.6524817224,62458.698522363,61657.2887063873,62029.8460575718,23888473684.9,1218449164616.58,-401.8064241505999,801.409815975705,-410.7864842292038,62144.37144201112,-16297894738.049995,-8019105864.359863,47988.420892884256,-0.006578832845010041,0.40442824497010377,801.409815975705,2141.644991266307,2337.163825991351,54021.87735908057,47283.00744702129,46796.10510895348,46796.10510895348,54543.02974379222,49820.06251087693,47260.14928933806,45766.27526553261,55912.63825616886,50515.21733588506,,,4394.88118473798,6402.900347583494,0.0,401.8064241505999,1002.4719975633582,256.7324956185356,3.9047335832892576,79.61153275670131,62811.63972855653,45232.11498960461
2024-03-03 00:00:00+00:00,62031.5785228643,63230.2095633987,61435.0234212545,63167.3703575333,26253811449.72,1240856664934.87,1135.7918346689985,1795.1861421442009,1137.5242999615002,62466.0454662627,2365337764.8199997,22407500318.29004,48205.993572333355,0.018338338271962407,0.4301831252050641,1795.1861421442009,2189.6401204234926,2264.9001348117313,54682.33466600609,47689.50721034725,47055.96646210554,47055.96646210554,55364.39551652947,50343.48634800071,47575.14376593598,45939.42049032864,56783.63758935484,51138.133528454164,,,4731.681131023184,6750.950408864568,1135.7918346689985,0.0,1050.7017471086078,256.7324956185356,4.092593516754445,80.36363992708162,64145.696928052465,45218.97240395972
2024-03-04 00:00:00+00:00,63137.0046815427,68537.0293331006,62386.5183529378,68330.4156080938,70670471104.67,1342332633739.21,5193.4109265511,6150.510980162799,5163.045250560499,65597.74199391872,44416659654.95,101475968804.33984,48882.19078550439,0.08173595356807128,0.5470805067206643,6150.510980162799,2573.854738656942,2782.9815808585404,55611.733396918295,48220.190130380644,47388.37973001161,47388.37973001161,56599.25457286893,51048.85612290633,47986.139247958905,46162.21646164968,58083.45482193463,51947.580916601095,,,5477.1258503821455,7298.905245940405,5193.4109265511,0.0,1421.6596704336864,231.3276276009071,6.14565447792675,86.0054806303741,66565.98509768258,44657.481696154005
2024-03-05 00:00:00+00:00,68341.0577818122,69170.6282056586,59323.9089421326,63801.1975606416,102802940877.32,1252930339355.95,-4539.860221170595,9846.719263526007,-4529.218047452196,65159.19812256125,32132469772.65001,-89402294383.26001,49753.51283808973,-0.06628406994374703,0.4445337142045842,9846.719263526007,3123.4245922303858,3724.8132718808693,56210.45847514598,48645.97472718685,47640.88461971361,47640.88461971361,57285.153905037754,51548.94794399399,48299.30871949718,46337.7287113909,58863.403789908276,52558.60081582701,,,5691.871511729917,7574.859377676337,0.0,4539.860221170595,1385.4350243019653,555.603357684521,2.4935684875551702,71.37597263193175,67594.2014986058,44826.71545168614
2024-03-06 00:00:00+00:00,63776.0514257971,67637.9298587807,62848.6715193177,66106.8027872293,68750229073.49,1298635184349.89,2330.7513614322015,4789.258339462998,2305.6052265877006,65092.3638977812,-34052711803.83,45704844993.93994,50283.65218194268,0.03613733463852742,0.4967353124314302,4789.258339462998,3344.296039258757,3866.73928089182,56918.87079868537,49105.01189824379,47920.671258615366,47920.671258615366,58125.31094143695,52119.84421235616,48651.93236440277,46534.435916125614,59805.91277201145,53243.33917112279,,,6005.270260370524,7922.76438490321,2330.7513614322015,0.0,1551.9172644042653,524.5779829963992,2.958410979316526,74.73733765328572,68929.41131942642,44908.33027794432
2024-03-07 00:00:00+00:00,66099.7416524941,68029.9186923244,65655.5342002876,66925.4832022114,46989543159.21,1315182056071.44,825.7415497172915,2374.384492036799,818.6804149820964,66677.66943682937,-21760685914.280006,16546871721.550049,50661.98139738742,0.012384208288171106,0.5152711942928418,2374.384492036799,3436.5149951944004,3667.7586423778175,57657.13481734494,49588.668505541726,48204.32516822127,48204.32516822127,58963.42258532023,52700.457506075974,49013.78485624056,46737.331909021996,60758.923477109165,53942.18118304309,,,6290.296800066693,8257.50490855049,825.7415497172915,0.0,1610.8988036697863,485.31577849594913,3.3192796835539773,76.8479914878496,70237.72841747833,45076.54121721155
2024-03-08 00:00:00+00:00,66938.093484834,70083.0516244158,66230.4521398548,68300.0956913071,59202881172.24,1341992893970.51,1362.002206473102,3852.599484561011,1374.6124890956999,67887.92323510292,12213338013.029999,26810837899.07007,51148.681995700834,0.020539448104429647,0.5463940283521569,3852.599484561011,3644.8323633247373,3692.404088002243,58488.989833427666,50129.429252084185,48499.85120532548,48499.85120532548,59852.62954779517,53312.20802314387,49395.692001489406,46951.88677252732,61772.53879843889,54675.962641308404,,,6550.580914040036,8580.111007385733,1362.002206473102,0.0,1708.184675560722,445.89039401802074,3.8309519524919065,79.30014602020252,71590.15166150774,45387.82800534759
2024-03-09 00:00:00+00:00,68299.2597262835,68673.0580341934,68053.1252189707,68498.8813040087,21609650379.03,1346014614977.61,199.62157772519276,619.9328152226954,198.78561270159844,68381.08107086408,-37593230793.21,4021721007.1000977,51324.58514555422,0.00291047341426931,0.5508947670596607,619.9328152226954,3610.6312337444224,3282.7412516316367,59307.80662584862,50667.03873085627,48789.69222124842,48789.69222124842,60676.08209600598,53907.76383807974,49773.97297777692,47166.28472806446,62725.861795637094,55396.33331001132,,,6733.846911653089,8873.07900176106,199.62157772519276,0.0,1662.8195707498999,445.89039401802074,3.729211467791111,78.85482586662437,72775.5004491548,45840.11280254244
2024-03-10 00:00:00+00:00,68500.2558542071,70005.1999005997,68239.9803865003,69019.7863638058,35683977531.52,1356284493147.36,519.5305095986987,1765.2195140994008,520.9050597971072,68941.30562627823,14074327152.489998,10269878169.75,51616.609462124215,0.007604577620549113,0.5626886666970694,1765.2195140994008,3690.7285515008225,3080.405019960672,60169.83874093638,51214.122761408165,49078.693566142094,49078.693566142094,61470.7205977012,54500.39217242195,50155.07819334185,47383.73250553452,63650.81224687111,56116.04890346033,,,6822.289295676428,9145.844538993275,519.5305095986987,0.0,1687.9273758817424,445.89039401802074,3.785520833206208,79.10363291992986,73814.41733228923,46525.260149583526
2024-03-11 00:00:00+00:00,69020.5497746578,72850.7135799679,67194.8861518091,72123.9035465021,65716656764.81,1417380747795.66,3103.3537718442967,5655.827428158795,3104.1171826962964,70297.51326323423,30032679233.29,61096254648.299805,52170.00328794898,0.04497430876320574,0.6329695092938656,5655.827428158795,3808.4917411859647,3423.794674387088,61161.790240408794,51825.68516205041,49403.27398840069,49403.27398840069,62485.30944996795,55191.51026552313,50590.104437958886,47629.90336166355,64789.29460930593,56936.04030679733,,,7053.840414691007,9501.577596648514,3103.3537718442967,0.0,1710.1768064615421,445.89039401802074,3.8354197116711712,79.31927196337648,75269.4710697908,47054.10941102678
2024-03-12 00:00:00+00:00,72125.1216267045,72825.6573705477,68728.8543331391,71481.2915939556,62554434520.34,1404810311680.06,-643.8300327488978,4096.803037408608,-642.6119525465037,71290.23123108673,-3162222244.470001,-12570436115.599854,52694.37029289432,-0.008909833230701047,0.6184200232952375,4096.803037408608,3883.003420990358,3513.5291227899575,62143.895793535026,52465.16361745307,49709.91312181117,49709.91312181117,63342.06965415725,55830.32521957931,51003.79131233506,47867.23060775601,65772.10426202467,57706.848402166164,,,7054.92383998929,9728.848513447208,0.0,643.8300327488978,1526.8903607632633,491.8782535000849,3.1042038347869343,75.6347384229781,76253.7434735136,48034.04811355645
2024-03-13 00:00:00+00:00,71482.1170682073,73637.4747859581,71334.092382423,73083.5013282129,48212536929.31,1436271822605.71,1601.3842600055941,2303.382403535099,1602.209734257296,72384.29639120032,-14341897591.029999,31461510925.649902,53101.942188553214,0.022414392612804646,0.6546959251098015,2303.382403535099,3535.051620522837,3352.17622688931,63232.82214211185,53129.92262108134,50030.0992616249,50030.0992616249,64269.82505168636,56506.92036109435,51441.01329284749,48118.138774128725,66813.97145580353,58515.41066533323,,,6974.180188985807,9981.247908650264,1601.3842600055941,0.0,1253.1541507461338,491.8782535000849,2.547691714014589,71.81265790232956,77181.18252008347,49284.46176414024
2024-03-14 00:00:00+00:00,73079.3733787985,73750.07385038,68563.0227681066,71396.5898919832,59594605698.01,1403092953865.88,-1682.7834868153004,5187.051082273392,-1686.9114362296968,71697.26497231708,11382068768.700005,-33178868739.83008,53565.85741753696,-0.02308197343548024,0.6165022777226197,5187.051082273392,3685.061484781315,3596.826207607188,64266.05417716815,53756.31295352542,50318.8356214946,50318.8356214946,64948.56456028606,57090.82897014882,51836.17322550364,48349.765153410866,67591.47314626747,59231.750558309766,,,6542.04421385845,10127.06637563759,0.0,1682.7834868153004,1253.1541507461338,519.1628689203852,2.413797722768783,70.70711034428415,77350.14260488506,51181.96574945125
2024-03-15 00:00:00+00:00,71387.8732028734,72357.1308820082,65630.6940828298,69403.7718321646,78320453975.56,1363928841106.55,-1984.1013707087986,6726.436799178409,-1992.818059818601,69694.867499969,18725848277.549995,-39164112759.329834,54077.892900168124,-0.027911950176241707,0.5713825466870446,6726.436799178409,3997.4801141247085,4014.1076198166843,65157.687613159185,54345.71223512531,50573.30143763687,50573.30143763687,65372.87001475068,57573.68947454159,52184.0464652395,48559.25775717956,68080.77958960047,59845.37639668777,,,5904.960732995402,10163.688808004248,0.0,1984.1013707087986,1162.2562855726053,660.8843953995851,1.7586378096730213,63.7502249663384,76967.60907914999,53347.76614716838
2024-03-16 00:00:00+00:00,69392.4875002576,70046.2739253852,64801.3955477261,65315.1174741194,46842198370.83,1283870289169.9,-4077.3700261382037,5244.878377659108,-4088.654358045198,67388.81861187208,-31478255604.729996,-80058551936.65015,54325.917106781744,-0.05891112615511118,0.47881063124122414,5244.878377659108,4314.870725673523,4178.210387529008,65836.78165678012,54815.677127727635,50767.2727012748,50767.2727012748,65367.369772785794,57877.27488628974,52444.06767333613,48725.98272948742,68095.7729096919,60275.549151158135,,,4989.927690155225,10115.698674414889,0.0,4077.3700261382037,1162.2562855726053,923.4246526844139,1.2586368386352942,55.725507399223304,75816.63703709056,55856.92627646967
2024-03-17 00:00:00+00:00,65316.3448826515,68845.716235111,64545.3181028634,68390.6228032209,44716864318.25,1343978205472.65,3074.2779205694023,4300.398132247603,3075.5053291015065,66774.50050596171,-2125334052.5800018,60107916302.75,54543.47889310289,0.047087189735518065,0.548443668017381,4300.398132247603,4493.814439252337,4194.50208682482,66530.1927201018,55341.088456758356,50996.14737792345,50996.14737792345,65655.29863282722,58289.563039894885,52759.841042244734,48921.65078992258,68338.9958760196,60807.8999619618,,,4242.508677864829,10125.073074945381,3074.2779205694023,0.0,1300.7195774226343,923.4246526844139,1.4085822526412053,58.48179986780941,75015.21007583145,58045.17536437214
2024-03-18 00:00:00+00:00,68371.3072649579,68897.1344141915,66594.2303507649,67548.5915664071,49261579492.09,1328015048454.29,-822.71569855079,2302.9040634265984,-842.0312368137966,67852.81589908035,4544715173.839996,-15963157018.359863,54794.88398717042,-0.012312086106257003,0.5293790962460625,2302.9040634265984,4218.98537377118,3942.2890170383907,67053.35368307942,55851.348400643095,51208.35820085273,51208.35820085273,65835.61224554913,58652.66219779733,53052.68758727765,49106.993484215964,68435.98624233439,61286.62557410488,,,3615.2984404828812,10083.636808191919,0.0,822.71569855079,929.7616540975557,982.1900597237561,0.9466209160771327,48.628929662626916,74283.95056404518,59822.756802113654
2024-03-19 00:00:00+00:00,67556.1311558065,68106.9274067598,61536.1802464548,61912.7731524471,74215844794.11,1217479093665.71,-5643.358003359404,6570.747160305,-5635.818413960005,64778.00299036705,24954265302.020004,-110535954788.58008,55071.123371676564,-0.08343354440513273,0.40177757750713483,6570.747160305,3984.987366398251,4292.750102807272,67023.75287802599,56223.838956970365,51343.85712429063,51343.85712429063,65462.00852239656,58780.509686214966,53228.1348261919,49234.41417743219,67946.40714417894,61524.328505548154,,,3656.687306769033,9953.236252883506,0.0,5643.358003359404,929.7616540975557,1061.0113298800995,0.8762975737522277,46.70354990652171,74337.12749156405,59710.378264487925
2024-03-20 00:00:00+00:00,61930.15489599,68115.2588663162,60807.785959948,67913.6730250434,66792634382.18,1335131959554.81,5983.518129053402,7307.4729063682025,6000.899872596303,64691.71818682441,-7423210411.93,117652865889.1001,55304.883510292355,0.09692507001455675,0.5376449673518495,7307.4729063682025,4164.859835462908,4694.713143282063,67359.51738441302,56723.06025326627,51550.979823050046,51550.979823050046,65695.5003797915,59138.67295440432,53518.93756280282,49420.27744954773,68031.16144389487,61982.7533709628,,,3392.39199503057,9899.849765148056,5983.518129053402,0.0,1190.6735660704985,1061.0113298800995,1.1222062691875794,52.87922693853793,74144.30137447416,60574.733394351875
2024-03-21 00:00:00+00:00,67911.5838668811,68199.9904381971,64580.9167386845,65491.3899253579,44480350564.9,1287574561970.88,-2420.1939415232046,3619.073699512599,-2422.2830996855046,66545.97024228015,-22312283817.28,-47557397583.930176,55483.880342083685,-0.035667090171846216,0.4828016456490256,3619.073699512599,4253.766207425466,4551.294550779468,67512.05525359085,57181.235923982684,51723.08365147359,51723.08365147359,65676.06128889306,59387.79911012799,53756.01582740787,49580.18901647121,67853.24454303249,62326.609436535015,,,3223.9830023446207,9761.209323871122,0.0,2420.1939415232046,1131.6920268049778,1233.8823257031856,0.9171798665322725,47.840053118815355,73960.02125828009,61064.08924890161
2024-03-22 00:00:00+00:00,65489.9284596836,66623.7492992082,62355.3697078192,63778.7625575478,41401116964.03,1254457600697.83,-1711.1659021357991,4268.379591388999,-1712.6273678100988,64561.9525060647,-3079233600.8700027,-33116961273.049805,55616.46248606667,-0.026150420227178284,0.44402575950175205,4268.379591388999,4283.464786484607,4513.572556194073,67599.50107858966,57595.2956831349,51870.10412593791,51870.10412593791,65495.36617162209,59559.993755124844,53954.486059687864,49721.46835518839,67497.69285769504,62585.33597118463,,,3088.3242162423685,9588.226422009133,0.0,1711.1659021357991,1034.406154914042,1356.1084615700286,0.7627753857655772,43.27127505438262,73776.1495110744,61422.85264610492
2024-03-23 00:00:00+00:00,63802.7219633034,65976.4015374461,63038.4930847102,64062.2023270844,24738964812.32,1259788729090.63,259.4803637810037,2937.908452735901,283.43976953659876,64219.95472813603,-16662152151.71,5331128392.799805,55690.89488787009,0.0044441089505435905,0.4504431673043694,2937.908452735901,4449.034474878408,4303.4840090663165,67644.2426770672,58012.82254103186,52016.99687534932,52016.99687534932,65358.87437690421,59736.550954025224,54154.63885706205,49864.16222555552,67160.8072623136,62838.940153300304,,,3026.6000235120036,9400.654346184623,259.4803637810037,0.0,1038.681782489457,1356.1084615700286,0.765928251260174,43.372557787305595,73697.4427240912,61591.042630043194
2024-03-24 00:00:00+00:00,64070.752131174,67622.7608864492,63825.8533377133,67234.1723529876,27206630673.06,1322058484488.52,3163.420221813605,3796.9075487359078,3171.9700259032034,65688.38467708102,2467665860.7400017,62269755397.89014,55785.11832867825,0.04951390852453019,0.5222602776103078,3796.9075487359078,4594.1550487810155,4235.940481022262,67589.4305143119,58497.66099550719,52198.15372627358,52198.15372627358,65537.47418415025,60030.575322611985,54413.6395203477,50036.99814722151,67121.75294573461,63200.56171455347,,,3023.4442128824326,9233.816587816254,3163.420221813605,0.0,1227.5310476476645,1356.1084615700286,0.905186482080125,47.51169980441087,73636.31894007676,61542.54208854703
2024-03-25 00:00:00+00:00,67234.0975756782,71162.5934370206,66414.8322302473,69958.8135820151,42700139522.64,1375150091236.61,2724.7160063368938,4747.761206773299,2724.6412290274893,68692.5842062403,15493508849.579998,53091606748.09009,55973.26066718557,0.040524648905065686,0.5839493409025933,4747.761206773299,4529.293175824909,4304.183244455734,67897.31131538058,59045.16560874491,52407.10266575289,52407.10266575289,65958.55412680405,60419.917999451325,54721.46474929161,50235.22516647319,67347.40847599204,63650.018678730245,,,2929.4380520641316,9081.28501947293,2724.7160063368938,0.0,1200.4854929685644,1356.1084615700286,0.8852429779685229,46.95643947829113,73756.18741950885,62038.43521125231
